type,address,timestamp,problem_type_abdul,note,state,latitude,longitude,province,district
ท่อระบายน้ำ,65 ถ. สุขุมวิท แขวง พระโขนง เขตคลองเตย กรุงเทพมหานคร 10110 ประเทศไทย,2023-05-17,"['ทางเท้า', 'ท่อระบายน้ำ']",กองระบบท่อระบายน้ำอยู่ระหว่างดำเนินการตรวจสอบและแก้ไขค่ะ,ส่งต่อ(ใหม่),100.58473,13.71542,กรุงเทพมหานคร,เขตคลองเตย
ถนน,7/15 ถ. ราชพฤกษ์ แขวงบางจาก เขตภาษีเจริญ กรุงเทพมหานคร 10160 ประเทศไทย,2023-05-17,"['ถนน', 'ทางเท้า', 'สายไฟ']",รับเรื่องประสานงานให้ช่างในพื้นที่ดำเนินการตรวจสอบให้ค่ะ,ส่งต่อ(ใหม่),100.45111,13.7319,กรุงเทพมหานคร,เขตภาษีเจริญ
ทางเท้า,7/15 ถ. ราชพฤกษ์ แขวงบางจาก เขตภาษีเจริญ กรุงเทพมหานคร 10160 ประเทศไทย,2023-05-17,"['ถนน', 'ทางเท้า', 'สายไฟ']",รับเรื่องประสานงานให้ช่างในพื้นที่ดำเนินการตรวจสอบให้ค่ะ,ส่งต่อ(ใหม่),100.45111,13.7319,กรุงเทพมหานคร,เขตภาษีเจริญ
สายไฟ,7/15 ถ. ราชพฤกษ์ แขวงบางจาก เขตภาษีเจริญ กรุงเทพมหานคร 10160 ประเทศไทย,2023-05-17,"['ถนน', 'ทางเท้า', 'สายไฟ']",รับเรื่องประสานงานให้ช่างในพื้นที่ดำเนินการตรวจสอบให้ค่ะ,ส่งต่อ(ใหม่),100.45111,13.7319,กรุงเทพมหานคร,เขตภาษีเจริญ
ถนน,PR5F+VP5 แขวงทับยาว เขตลาดกระบัง กรุงเทพมหานคร 10520 ประเทศไทย,2023-05-17,"['ถนน', 'ทางเท้า', 'กีดขวาง', 'ป้าย']",รับเรื่อง ประสานเจ้าหน้าที่ตรวจสอบ,กำลังดำเนินการ,100.8241,13.70973,กรุงเทพมหานคร,เขตลาดกระบัง
ทางเท้า,PR5F+VP5 แขวงทับยาว เขตลาดกระบัง กรุงเทพมหานคร 10520 ประเทศไทย,2023-05-17,"['ถนน', 'ทางเท้า', 'กีดขวาง', 'ป้าย']",รับเรื่อง ประสานเจ้าหน้าที่ตรวจสอบ,กำลังดำเนินการ,100.8241,13.70973,กรุงเทพมหานคร,เขตลาดกระบัง
กีดขวาง,PR5F+VP5 แขวงทับยาว เขตลาดกระบัง กรุงเทพมหานคร 10520 ประเทศไทย,2023-05-17,"['ถนน', 'ทางเท้า', 'กีดขวาง', 'ป้าย']",รับเรื่อง ประสานเจ้าหน้าที่ตรวจสอบ,กำลังดำเนินการ,100.8241,13.70973,กรุงเทพมหานคร,เขตลาดกระบัง
ป้าย,PR5F+VP5 แขวงทับยาว เขตลาดกระบัง กรุงเทพมหานคร 10520 ประเทศไทย,2023-05-17,"['ถนน', 'ทางเท้า', 'กีดขวาง', 'ป้าย']",รับเรื่อง ประสานเจ้าหน้าที่ตรวจสอบ,กำลังดำเนินการ,100.8241,13.70973,กรุงเทพมหานคร,เขตลาดกระบัง
ความสะอาด,98/457 แขวงบางระมาด เขตตลิ่งชัน กรุงเทพมหานคร 10170 ประเทศไทย,2023-05-17,"['ความสะอาด', 'ถนน', 'สายไฟ']","ฝ่ายเทศกิจ สำนักงานเขตตลิ่งชัน  ขอขอบคุณสำหรับข้อมูล
เจ้าหน้าที่จะเร่งตรวจสอบแก้ไขและแจ้งผลให้ทราบโดยเร็ว",กำลังดำเนินการ,100.43124,13.76581,กรุงเทพมหานคร,เขตตลิ่งชัน
ถนน,98/457 แขวงบางระมาด เขตตลิ่งชัน กรุงเทพมหานคร 10170 ประเทศไทย,2023-05-17,"['ความสะอาด', 'ถนน', 'สายไฟ']","ฝ่ายเทศกิจ สำนักงานเขตตลิ่งชัน  ขอขอบคุณสำหรับข้อมูล
เจ้าหน้าที่จะเร่งตรวจสอบแก้ไขและแจ้งผลให้ทราบโดยเร็ว",กำลังดำเนินการ,100.43124,13.76581,กรุงเทพมหานคร,เขตตลิ่งชัน
